Hours;Glucose uptake;Glutamate uptake;PO4 uptake;Glucose in medium;Glutamate in medium;PO4 in medium;Biomass;Growth rate;Max PO4 /gDW;Max PO4
20.0;0.5474944333125981;1.1430066800248824;0.1306967980239051;226.25243255226735;387.31379748012574;4.805899882893411;0.3453583208886238;0.12859921619416992;83.49414956375038;28.835399297360453
20.166666666666668;0.5474944333125981;1.1430066800248824;0.13069679801037637;226.22091892590322;387.2480063354961;4.798377011774901;0.3528403512974429;0.12859921619186276;81.59571875717619;28.790262070649394
20.333333333333332;0.5474944333125981;1.1430066800248824;0.13069679801128586;226.18872257120597;387.1807898557435;4.790691161087663;0.3604844764803117;0.1285992162007074;79.73754444900726;28.744146966525964
20.5;0.5474944332972407;1.1430066800433112;0.13069679803075474;226.15582869717787;387.11211716163314;4.782838799952871;0.3682942081472123;0.128599216195713;77.91877299424326;28.697032799717213
20.666666666666668;0.5474944332974933;1.143006680043008;0.1306967979913054;226.12222219238183;387.0419567049442;4.774816320996519;0.3762731340861981;0.12859921619235873;76.13856884987196;28.6488979259791
20.833333333333332;0.5474944332842913;1.143006680059034;0.1306967980371485;226.08788761799656;386.97027625398067;4.766620038697315;0.3844249198140493;0.1285992162018169;74.39611419056259;28.599720232183877
21.0;0.5474944332863588;1.1430066800563694;0.13069679802936207;226.05280920072755;386.89704287875924;4.7582461876797515;0.392753310260032;0.12859921622220055;72.69060853281316;28.549477126078497
21.166666666666668;0.5474944332863174;1.1430066800564191;0.1306967979372331;226.0169708255572;386.82222293588563;4.749690921002015;0.4012621314855238;0.12859921622220055;71.02126836765855;28.498145526012078
21.333333333333332;0.5474944334935241;1.1430066798077712;0.13069679797314995;225.98035602834437;386.74578205309535;4.740950308382244;0.4099552924396851;0.12859921615428876;69.38732680095487;28.44570185029345
21.5;0.5474944329220292;1.143006680493565;0.13069679813156654;225.94294798824572;386.6676851134818;4.732020334376575;0.4188367867538695;0.12859921621408985;67.78803320097128;28.392122006259434
21.666666666666668;0.5474944334935241;1.1430066800563736;0.13069679793927946;225.90472952007062;386.5878962392658;4.722896896548501;0.42791069459327485;0.12859921602178068;66.222652851024;28.337381379290992
21.833333333333332;0.5474944334935241;1.1430066798077712;0.130696796689719;225.86568306618358;386.5063787755345;4.713575803617282;0.4371811844909261;0.12859921612474673;64.69046661885942;28.281454821703676
22.0;0.5474944375835585;1.1430066748997298;0.13069679974817916;225.8257906886941;386.42309527317457;4.704052773552951;0.4466525153287742;0.12859921943931277;63.19077061626352;28.224316641317696
22.166666666666668;0.5474944314365876;1.1430066822760947;0.13069678818669672;225.78503406074822;386.338007472111;4.694323431160794;0.4563290384787134;0.12859920655911217;61.72287584604069;28.16594058696475
22.333333333333332;0.5474944316341716;1.1430066408004724;0.13069679974819337;225.74339445950324;386.2510762820613;4.6843833078798784;0.46621519809108636;0.128599217589646;60.28610813710113;28.106299847279256
22.5;0.5474944294882712;1.1430066841436883;0.13069678496773918;225.70085275535357;386.16226177081796;4.674227835482466;0.4763155376991054;0.1285992176221969;58.87980717230223;28.04536701289478
